Friday, July 15, 2011 21:36:37
Surface: Plexiglass
Stylus: Steel
Speed: 562.9 mm\sec
Data rate: 800 Hz
Data range: ±4G
Overruns: 00000
-613.3, 23.4, -699.2,
-648.4, 46.9, -554.7,
-621.1, 148.4, -882.8,
-554.7, 58.6, -476.6,
-734.4, 74.2, -781.3,
-765.6, 105.5, -1007.8,
-605.5, 101.6, -574.2,
-585.9, 46.9, -718.8,
-652.3, -15.6, -1007.8,
-527.3, 113.3, -753.9,
-812.5, 168.0, -894.5,
-671.9, 62.5, -402.3,
-730.5, 113.3, -804.7,
-964.8, -66.4, -617.2,
-566.4, 78.1, -605.5,
-664.1, 113.3, -789.1,
-656.3, 105.5, -703.1,
-710.9, 128.9, -828.1,
-691.4, 105.5, -769.5,
-648.4, 93.8, -785.2,
-632.8, 132.8, -781.3,
-671.9, 85.9, -808.6,
-652.3, 101.6, -761.7,
-617.2, 97.7, -769.5,
-668.0, 82.0, -785.2,
-668.0, 15.6, -648.4,
-730.5, 109.4, -832.0,
-625.0, 121.1, -707.0,
-695.3, 125.0, -753.9,
-644.5, 105.5, -746.1,
-675.8, 74.2, -761.7,
-695.3, 109.4, -835.9,
-625.0, 117.2, -691.4,
-660.2, 152.3, -816.4,
-671.9, 109.4, -804.7,
-632.8, 113.3, -793.0,
-652.3, 117.2, -750.0,
-664.1, 97.7, -753.9,
-675.8, 97.7, -738.3,
-656.3, 93.8, -734.4,
-675.8, 113.3, -769.5,
-679.7, 109.4, -742.2,
-668.0, 113.3, -781.3,
-664.1, 117.2, -746.1,
-636.7, 85.9, -746.1,
-640.6, 85.9, -746.1,
-660.2, 101.6, -781.3,
-656.3, 85.9, -793.0,
-628.9, 148.4, -781.3,
-648.4, 97.7, -785.2,
-648.4, 125.0, -781.3,
-675.8, 105.5, -765.6,
-687.5, 74.2, -761.7,
-675.8, 101.6, -750.0,
-664.1, 105.5, -761.7,
-675.8, 105.5, -781.3,
-652.3, 128.9, -742.2,
-668.0, 117.2, -781.3,
-695.3, 113.3, -800.8,
-668.0, 113.3, -773.4,
-679.7, 101.6, -761.7,
-621.1, 74.2, -726.6,
-664.1, 105.5, -785.2,
-648.4, 113.3, -746.1,
-644.5, 97.7, -769.5,
-648.4, 109.4, -734.4,
-652.3, 128.9, -722.7,
-660.2, 117.2, -738.3,
-656.3, 113.3, -753.9,
-664.1, 117.2, -726.6,
-656.3, 101.6, -742.2,
-675.8, 148.4, -773.4,
-671.9, 89.8, -742.2,
-671.9, 74.2, -746.1,
-660.2, 93.8, -761.7,
-648.4, 125.0, -757.8,
-628.9, 121.1, -765.6,
-648.4, 93.8, -765.6,
-628.9, 62.5, -765.6,
