Friday, July 15, 2011 20:40:53
Surface: Steel - Painted
Stylus: Steel
Speed: 562.9 mm\sec
Data rate: 800 Hz
Data range: ±4G
Overruns: 00000
-656.3, 117.2, -753.9,
-679.7, 128.9, -765.6,
-644.5, 117.2, -769.5,
-480.5, -66.4, -210.9,
-191.4, -39.1, -878.9,
-839.8, 35.2, -300.8,
-835.9, 335.9, -1453.1,
-585.9, 164.1, -543.0,
-648.4, 168.0, -355.5,
-828.1, 54.7, -1617.2,
-699.2, 0.0, -363.3,
-347.7, 121.1, -253.9,
-1054.7, 97.7, -1125.0,
-546.9, 230.5, -378.9,
-601.6, -85.9, -941.4,
-1121.1, 23.4, -871.1,
-918.0, 484.4, -1484.4,
-472.7, 261.7, -324.2,
-777.3, 492.2, -1543.0,
-652.3, 125.0, -339.8,
-371.1, 171.9, -1410.2,
-554.7, 62.5, -312.5,
-710.9, 203.1, -753.9,
-976.6, 66.4, -1679.7,
-488.3, 171.9, -230.5,
-793.0, 257.8, -1011.7,
-445.3, 144.5, -394.5,
-835.9, 183.6, -1039.1,
-406.3, 121.1, -222.7,
-515.6, 39.1, -261.7,
-976.6, 257.8, -1769.5,
-402.3, 82.0, -519.5,
-671.9, 222.7, -793.0,
-828.1, 46.9, -558.6,
-585.9, 85.9, -703.1,
-617.2, -3.9, -1035.2,
-507.8, 152.3, -265.6,
-761.7, 140.6, -1097.7,
-621.1, 117.2, -480.5,
-609.4, 101.6, -824.2,
-621.1, 128.9, -300.8,
-796.9, 140.6, -746.1,
-960.9, 375.0, -1511.7,
-679.7, 74.2, -601.6,
-500.0, 58.6, -324.2,
-734.4, -156.3, -980.5,
-832.0, -234.4, -464.8,
-640.6, 199.2, -1144.5,
-1007.8, 62.5, -867.2,
-324.2, 101.6, -226.6,
-738.3, 183.6, -1316.4,
-1566.4, -109.4, -0.0,
-613.3, 89.8, -343.8,
-328.1, 93.8, -195.3,
-308.6, 285.2, -207.0,
-328.1, 128.9, -128.9,
-355.5, -7.8, -339.8,
-726.6, -132.8, -488.3,
-941.4, -101.6, -418.0,
-781.3, 121.1, -468.8,
-902.3, 148.4, -375.0,
-992.2, 128.9, -324.2,
-875.0, 93.8, -308.6,
-1734.4, 222.7, -2656.3,
-582.0, 160.2, -433.6,
-445.3, 187.5, -1105.5,
-148.4, 214.8, -418.0,
-714.8, 632.8, -2113.3,
-62.5, 425.8, -656.3,
-515.6, 140.6, -1355.5,
-402.3, -148.4, -640.6,
-804.7, 164.1, -1441.4,
-406.3, 132.8, -375.0,
-832.0, -39.1, -1066.4,
-714.8, -97.7, -351.6,
-835.9, 62.5, -359.4,
-824.2, 70.3, -316.4,
-867.2, 183.6, -269.5,
-1035.2, 39.1, -960.9,
-773.4, 19.5, -539.1,
-902.3, 277.3, -1101.6,
-304.7, 117.2, -425.8,
-546.9, -15.6, -1433.6,
-425.8, 89.8, -621.1,
-390.6, -74.2, -1398.4,
-183.6, 54.7, -316.4,
-695.3, 117.2, -1820.3,
-464.8, -3.9, -414.1,
-761.7, 93.8, -1382.8,
-617.2, 293.0, -757.8,
-546.9, 164.1, -683.6,
-1019.5, 66.4, -410.2,
-863.3, 308.6, -738.3,
-847.7, 179.7, -418.0,
-1148.4, 93.8, -1335.9,
-816.4, 152.3, -398.4,
-589.8, 140.6, -421.9,
-601.6, 0.0, -683.6,
-527.3, -31.3, -738.3,
-418.0, -109.4, -875.0,
-527.3, -3.9, -664.1,
-468.8, 78.1, -1089.8,
-347.7, 85.9, -636.7,
-355.5, 54.7, -894.5,
-539.1, 203.1, -687.5,
-628.9, 191.4, -914.1,
-718.8, 54.7, -515.6,
-543.0, 183.6, -695.3,
-886.7, -66.4, -617.2,
-765.6, 128.9, -296.9,
-855.5, -35.2, -1046.9,
-781.3, 93.8, -281.3,
-695.3, 289.1, -761.7,
-765.6, 214.8, -453.1,
-808.6, 335.9, -1644.5,
-523.4, 97.7, -312.5,
-414.1, 168.0, -589.8,
-605.5, -183.6, -855.5,
-402.3, -35.2, -1191.4,
-582.0, 27.3, -648.4,
-253.9, 101.6, -1156.3,
-734.4, -285.2, -589.8,
-449.2, 11.7, -500.0,
-664.1, 347.7, -1066.4,
-593.8, 210.9, -535.2,
-863.3, -23.4, -757.8,
-828.1, -11.7, -843.8,
-933.6, 207.0, -769.5,
-644.5, 23.4, -652.3,
-679.7, 89.8, -421.9,
-757.8, -125.0, -1710.9,
-785.2, 31.3, -308.6,
-585.9, 390.6, -726.6,
-531.3, 312.5, -675.8,
-855.5, 113.3, -933.6,
-578.1, 144.5, -1207.0,
-562.5, 128.9, -500.0,
-1195.3, 308.6, -2347.7,
-328.1, 74.2, -117.2,
-531.3, 121.1, -281.3,
-375.0, 132.8, -281.3,
-1007.8, 210.9, -2101.6,
-851.6, 70.3, -488.3,
-585.9, 191.4, -332.0,
-742.2, 168.0, -1234.4,
-976.6, 35.2, -718.8,
-523.4, 23.4, -335.9,
-476.6, 78.1, -289.1,
-804.7, 27.3, -1437.5,
-679.7, -31.3, -691.4,
-648.4, -27.3, -960.9,
-668.0, -7.8, -820.3,
-582.0, 371.1, -910.2,
-531.3, 179.7, -457.0,
-562.5, -43.0, -855.5,
-878.9, 78.1, -1183.6,
-476.6, 156.3, -289.1,
-703.1, 300.8, -1390.6,
-621.1, 101.6, -312.5,
-851.6, 152.3, -2570.3,
-796.9, 43.0, -296.9,
-300.8, 191.4, -156.3,
-597.7, 27.3, -386.7,
-738.3, 7.8, -1871.1,
-781.3, -70.3, -50.8,
-500.0, 242.2, -304.7,
-691.4, 156.3, -1406.3,
-691.4, 43.0, -148.4,
-937.5, 207.0, -2050.8,
-625.0, -3.9, -382.8,
-355.5, 109.4, -144.5,
-757.8, 152.3, -1800.8,
-683.6, -93.8, -765.6,
-585.9, 82.0, -628.9,
