Friday, July 15, 2011 21:21:00
Surface: Leather
Stylus: Steel
Speed: 562.9 mm\sec
Data rate: 800 Hz
Data range: ±4G
Overruns: 00000
-632.8, 117.2, -781.3,
-640.6, 105.5, -800.8,
-625.0, 93.8, -785.2,
-585.9, 89.8, -671.9,
-671.9, 121.1, -726.6,
-609.4, 97.7, -742.2,
-718.8, 101.6, -773.4,
-675.8, 101.6, -765.6,
-699.2, 93.8, -738.3,
-656.3, 105.5, -828.1,
-628.9, 93.8, -804.7,
-601.6, 109.4, -714.8,
-593.8, 78.1, -793.0,
-636.7, 109.4, -863.3,
-648.4, 125.0, -867.2,
-621.1, 89.8, -918.0,
-656.3, 89.8, -855.5,
-660.2, 101.6, -789.1,
-597.7, 101.6, -773.4,
-640.6, 132.8, -793.0,
-625.0, 82.0, -656.3,
-668.0, 89.8, -703.1,
-675.8, 93.8, -750.0,
-609.4, 89.8, -761.7,
-675.8, 101.6, -777.3,
-707.0, 85.9, -769.5,
-695.3, 101.6, -820.3,
-671.9, 140.6, -906.3,
-640.6, 109.4, -804.7,
-519.5, 128.9, -812.5,
-617.2, 117.2, -757.8,
-558.6, 97.7, -703.1,
-531.3, 109.4, -691.4,
-574.2, 62.5, -605.5,
-648.4, 43.0, -773.4,
-707.0, 82.0, -867.2,
-730.5, 85.9, -843.8,
-750.0, 128.9, -808.6,
-648.4, 105.5, -679.7,
-621.1, 109.4, -554.7,
-625.0, 101.6, -668.0,
-613.3, 97.7, -738.3,
-644.5, 101.6, -707.0,
-593.8, 85.9, -675.8,
-601.6, 113.3, -789.1,
-679.7, 168.0, -1007.8,
-699.2, 132.8, -980.5,
-652.3, 125.0, -902.3,
-625.0, 105.5, -812.5,
-566.4, 113.3, -757.8,
-546.9, 93.8, -808.6,
-597.7, 125.0, -777.3,
-554.7, 101.6, -796.9,
-679.7, 66.4, -722.7,
-730.5, 93.8, -882.8,
-687.5, 117.2, -828.1,
-718.8, 132.8, -808.6,
-707.0, 89.8, -742.2,
-660.2, 117.2, -726.6,
-605.5, 89.8, -730.5,
-593.8, 58.6, -671.9,
-593.8, 50.8, -750.0,
-625.0, 93.8, -789.1,
-601.6, 101.6, -804.7,
-687.5, 97.7, -757.8,
-605.5, 101.6, -777.3,
-695.3, 136.7, -835.9,
-714.8, 105.5, -863.3,
-632.8, 113.3, -804.7,
-625.0, 125.0, -832.0,
-578.1, 113.3, -816.4,
-632.8, 89.8, -746.1,
-609.4, 109.4, -699.2,
-656.3, 105.5, -695.3,
-644.5, 128.9, -718.8,
-726.6, 101.6, -800.8,
-679.7, 113.3, -804.7,
-679.7, 125.0, -812.5,
-660.2, 101.6, -785.2,
-625.0, 74.2, -726.6,
-574.2, 136.7, -671.9,
-609.4, 85.9, -726.6,
-613.3, 85.9, -789.1,
-668.0, 113.3, -785.2,
-636.7, 113.3, -921.9,
-773.4, 113.3, -984.4,
-605.5, 148.4, -816.4,
-714.8, 140.6, -851.6,
-613.3, 148.4, -804.7,
-601.6, 113.3, -820.3,
-632.8, 97.7, -773.4,
-601.6, 58.6, -808.6,
-656.3, 74.2, -777.3,
-628.9, 125.0, -730.5,
-668.0, 105.5, -828.1,
-726.6, 121.1, -863.3,
-652.3, 128.9, -800.8,
-726.6, 113.3, -859.4,
-652.3, 113.3, -781.3,
-562.5, 89.8, -652.3,
-582.0, 121.1, -761.7,
-593.8, 105.5, -781.3,
-605.5, 113.3, -753.9,
-644.5, 93.8, -781.3,
-625.0, 85.9, -734.4,
-628.9, 58.6, -660.2,
-640.6, 66.4, -738.3,
-707.0, 93.8, -785.2,
-683.6, 89.8, -820.3,
-675.8, 85.9, -851.6,
-652.3, 113.3, -824.2,
-652.3, 109.4, -828.1,
-589.8, 97.7, -703.1,
-605.5, 136.7, -703.1,
-574.2, 121.1, -707.0,
-636.7, 82.0, -714.8,
-652.3, 50.8, -855.5,
-699.2, 113.3, -777.3,
-718.8, 136.7, -875.0,
-582.0, 97.7, -765.6,
-675.8, 113.3, -808.6,
-605.5, 105.5, -757.8,
-566.4, 89.8, -628.9,
-585.9, 101.6, -671.9,
-625.0, 93.8, -789.1,
-613.3, 128.9, -738.3,
-652.3, 132.8, -781.3,
-656.3, 105.5, -835.9,
-664.1, 105.5, -902.3,
-683.6, 54.7, -871.1,
-699.2, 82.0, -757.8,
-558.6, 140.6, -671.9,
-582.0, 105.5, -617.2,
-589.8, 78.1, -753.9,
-652.3, 125.0, -835.9,
-644.5, 82.0, -875.0,
-687.5, 101.6, -808.6,
-648.4, 140.6, -781.3,
-593.8, 121.1, -765.6,
-679.7, 125.0, -843.8,
-656.3, 93.8, -793.0,
-546.9, 54.7, -679.7,
-605.5, 70.3, -761.7,
-652.3, 101.6, -734.4,
-656.3, 136.7, -753.9,
-636.7, 132.8, -746.1,
-625.0, 82.0, -718.8,
