Thursday, June 23, 2011 20:04:21
Surface: Compressed Polyester Foam
Stylus: Steel
Speed: 432.0 mm\sec
Data rate: 800 Hz
Data range: ±4G
Overruns: 00000
-691.4, 140.6, -734.4,
-687.5, 121.1, -722.7,
-683.6, 136.7, -746.1,
-683.6, 125.0, -730.5,
-527.3, 85.9, -351.6,
-531.3, 136.7, -441.4,
-578.1, 160.2, -464.8,
-617.2, 191.4, -543.0,
-664.1, 253.9, -566.4,
-683.6, 234.4, -671.9,
-738.3, 93.8, -750.0,
-781.3, 168.0, -781.3,
-753.9, 203.1, -742.2,
-726.6, 222.7, -753.9,
-793.0, 156.3, -660.2,
-746.1, 148.4, -710.9,
-718.8, 148.4, -726.6,
-660.2, 250.0, -734.4,
-730.5, 207.0, -687.5,
-597.7, 156.3, -773.4,
-640.6, 171.9, -761.7,
-640.6, 203.1, -753.9,
-589.8, 125.0, -734.4,
-648.4, 152.3, -742.2,
-648.4, 144.5, -773.4,
-668.0, 148.4, -730.5,
-652.3, 152.3, -718.8,
-628.9, 210.9, -691.4,
-687.5, 156.3, -625.0,
-644.5, 82.0, -683.6,
-687.5, 105.5, -734.4,
-703.1, 85.9, -671.9,
-687.5, 89.8, -793.0,
-777.3, 97.7, -761.7,
-765.6, 128.9, -734.4,
-750.0, 222.7, -960.9,
-789.1, 144.5, -769.5,
-718.8, 132.8, -800.8,
-640.6, 46.9, -718.8,
-628.9, 101.6, -625.0,
-578.1, 70.3, -640.6,
-597.7, 113.3, -738.3,
-652.3, 121.1, -722.7,
-636.7, 109.4, -859.4,
-527.3, -62.5, -640.6,
-656.3, 105.5, -714.8,
-636.7, 207.0, -929.7,
-746.1, 261.7, -812.5,
-718.8, 54.7, -871.1,
-718.8, 39.1, -957.0,
-777.3, 97.7, -847.7,
-738.3, 78.1, -859.4,
-671.9, 164.1, -1089.8,
-777.3, 179.7, -1035.2,
-832.0, 226.6, -886.7,
-679.7, 257.8, -1148.4,
-781.3, 183.6, -898.4,
-718.8, 246.1, -914.1,
-632.8, 109.4, -996.1,
-695.3, 300.8, -964.8,
-738.3, 105.5, -820.3,
-585.9, 74.2, -980.5,
-683.6, 113.3, -945.3,
-679.7, 273.4, -960.9,
-636.7, 121.1, -859.4,
-652.3, 238.3, -859.4,
-660.2, 156.3, -804.7,
-726.6, 250.0, -871.1,
-695.3, 312.5, -992.2,
-746.1, 156.3, -761.7,
-714.8, 253.9, -843.8,
-625.0, 175.8, -929.7,
-746.1, 253.9, -703.1,
-691.4, 226.6, -773.4,
-703.1, 207.0, -628.9,
-605.5, 179.7, -539.1,
-660.2, 195.3, -476.6,
-628.9, 175.8, -617.2,
-636.7, 136.7, -535.2,
-652.3, 164.1, -453.1,
-593.8, 191.4, -484.4,
-648.4, 168.0, -511.7,
-644.5, 121.1, -492.2,
-621.1, 148.4, -414.1,
-593.8, 144.5, -406.3,
-648.4, 136.7, -402.3,
-628.9, 101.6, -367.2,
-644.5, 101.6, -363.3,
-679.7, 113.3, -371.1,
-660.2, 89.8, -367.2,
-671.9, 74.2, -414.1,
-703.1, 70.3, -414.1,
-714.8, 93.8, -441.4,
-699.2, 101.6, -496.1,
-707.0, 117.2, -484.4,
-714.8, 128.9, -519.5,
-699.2, 152.3, -562.5,
-691.4, 93.8, -515.6,
-648.4, 132.8, -523.4,
-636.7, 152.3, -664.1,
-644.5, 164.1, -714.8,
-640.6, 128.9, -597.7,
-578.1, 11.7, -585.9,
-621.1, 125.0, -750.0,
-640.6, 109.4, -765.6,
-668.0, 128.9, -960.9,
-687.5, -82.0, -992.2,
-785.2, 93.8, -1019.5,
-785.2, 164.1, -992.2,
-734.4, 222.7, -1007.8,
-703.1, 187.5, -1101.6,
-808.6, 128.9, -1214.8,
-769.5, 164.1, -1429.7,
-742.2, 273.4, -1543.0,
-812.5, 35.2, -1453.1,
-820.3, 222.7, -1468.8,
-621.1, 343.8, -1722.7,
-738.3, 328.1, -1519.5,
-750.0, 93.8, -1429.7,
-664.1, 121.1, -1226.6,
-609.4, 199.2, -1066.4,
-574.2, 199.2, -1011.7,
-531.3, 101.6, -937.5,
-562.5, 101.6, -832.0,
-585.9, 78.1, -683.6,
-582.0, 105.5, -609.4,
-625.0, 89.8, -597.7,
-664.1, 152.3, -628.9,
-765.6, 85.9, -543.0,
-777.3, 82.0, -460.9,
-789.1, 78.1, -449.2,
-800.8, 97.7, -500.0,
-894.5, 78.1, -527.3,
-847.7, 97.7, -453.1,
-796.9, 121.1, -398.4,
-734.4, 164.1, -382.8,
-722.7, 136.7, -363.3,
-668.0, 117.2, -355.5,
-628.9, 164.1, -382.8,
-609.4, 152.3, -355.5,
-543.0, 105.5, -347.7,
-488.3, 109.4, -375.0,
-503.9, 101.6, -351.6,
-503.9, 85.9, -316.4,
-523.4, 85.9, -316.4,
-535.2, 66.4, -335.9,
-535.2, 54.7, -328.1,
-582.0, 78.1, -406.3,
-656.3, 97.7, -460.9,
-722.7, 132.8, -418.0,
-734.4, 101.6, -378.9,
-726.6, 97.7, -425.8,
-753.9, 105.5, -429.7,
-757.8, 113.3, -453.1,
-796.9, 152.3, -531.3,
-800.8, 160.2, -550.8,
-765.6, 179.7, -558.6,
-730.5, 195.3, -574.2,
