Thursday, June 23, 2011 19:38:32
Surface: Polystyrene - Expanded
Stylus: Steel
Speed: 432.0 mm\sec
Data rate: 800 Hz
Data range: ±4G
Overruns: 00000
-640.6, 125.0, -765.6,
-644.5, 125.0, -781.3,
-648.4, 113.3, -769.5,
-566.4, 117.2, -503.9,
-726.6, 113.3, -1015.6,
-761.7, 144.5, -1082.0,
-671.9, 101.6, -1000.0,
-601.6, 148.4, -730.5,
-507.8, 152.3, -734.4,
-488.3, 168.0, -738.3,
-570.3, 93.8, -910.2,
-597.7, 31.3, -812.5,
-625.0, 70.3, -839.8,
-714.8, 144.5, -812.5,
-726.6, 125.0, -839.8,
-738.3, 160.2, -933.6,
-687.5, 128.9, -539.1,
-679.7, 113.3, -793.0,
-679.7, 168.0, -765.6,
-585.9, 93.8, -457.0,
-589.8, 144.5, -636.7,
-628.9, 85.9, -695.3,
-664.1, 125.0, -714.8,
-679.7, 121.1, -875.0,
-621.1, 85.9, -566.4,
-675.8, 128.9, -777.3,
-679.7, 164.1, -945.3,
-679.7, 97.7, -988.3,
-593.8, 125.0, -738.3,
-597.7, 132.8, -1027.3,
-582.0, 144.5, -726.6,
-574.2, 195.3, -929.7,
-578.1, 125.0, -746.1,
-644.5, 152.3, -773.4,
-660.2, 101.6, -789.1,
-636.7, 46.9, -671.9,
-628.9, 121.1, -527.3,
-746.1, 164.1, -918.0,
-726.6, 109.4, -726.6,
-699.2, 113.3, -679.7,
-675.8, 125.0, -621.1,
-601.6, 109.4, -527.3,
-652.3, 148.4, -839.8,
-675.8, 101.6, -847.7,
-617.2, 121.1, -726.6,
-582.0, 156.3, -769.5,
-601.6, 121.1, -750.0,
-621.1, 128.9, -906.3,
-691.4, 148.4, -1136.7,
-601.6, 125.0, -710.9,
-636.7, 171.9, -1019.5,
-605.5, 97.7, -675.8,
-582.0, 113.3, -726.6,
-613.3, 109.4, -718.8,
-660.2, 74.2, -691.4,
-644.5, 74.2, -511.7,
-648.4, 74.2, -582.0,
-687.5, 89.8, -425.8,
-730.5, 70.3, -855.5,
-714.8, 109.4, -464.8,
-710.9, 66.4, -820.3,
-687.5, 171.9, -609.4,
-597.7, 66.4, -648.4,
-628.9, 160.2, -933.6,
-632.8, 144.5, -984.4,
-625.0, 195.3, -957.0,
-543.0, 128.9, -867.2,
-554.7, 121.1, -628.9,
-562.5, 164.1, -882.8,
-558.6, 113.3, -824.2,
-683.6, 128.9, -1054.7,
-664.1, 105.5, -785.2,
-695.3, 140.6, -1011.7,
-750.0, 113.3, -878.9,
-664.1, 101.6, -664.1,
-648.4, 140.6, -671.9,
-636.7, 109.4, -675.8,
-582.0, 85.9, -484.4,
